time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-06-03T09:46:10.570Z,19.18199921,-155.4848328,33.38999939,1.84000003,md,36,73,,0.150000006,hv,hv73032267,2022-06-03T09:49:24.340Z,"2 km SSW of P?hala, Hawaii",earthquake,0.58,0.779999971,1.13999999,6,automatic,hv,hv
2022-06-03T09:22:42.340Z,36.9845,-97.4915,5.54,1.68,ml,89,74,0.030593996,0.3,ok,ok2022kugn,2022-06-03T12:28:28.930Z,"8 km WSW of Hunnewell, Kansas",earthquake,,0.6,0.2,42,reviewed,ok,ok
2022-06-03T09:08:07.980Z,18.02016667,-67.07633333,16.79,2.36,md,6,142,,0.08,pr,pr71352138,2022-06-03T11:52:20.420Z,"2 km S of Palmarejo, Puerto Rico",earthquake,0.8,0.62,0.122886228,5,reviewed,pr,pr
2022-06-03T09:07:48.904Z,-19.2086,-69.3645,111.13,4.4,mb,,89,0.484,0.58,us,us7000hel6,2022-06-03T09:32:26.040Z,"127 km SE of Arica, Chile",earthquake,4.9,5.2,0.114,22,reviewed,us,us
2022-06-03T09:00:50.850Z,51.92,178.4345,10.98,1,ml,4,324,,0.17,av,av91061348,2022-06-04T00:24:28.340Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.74,2.34,0.156840454,4,reviewed,av,av
2022-06-03T08:54:55.800Z,52.0025,178.312,9.58,1.97,ml,4,351,,0.1,av,av91061343,2022-06-04T00:03:48.200Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3,2.37,0.237646888,4,reviewed,av,av
2022-06-03T08:50:43.182Z,31.71425525,-104.5627515,4.923291016,2.4,ml,11,94,0.056566185,0.3,tx,tx2022kufk,2022-06-03T19:13:12.414Z,"54 km SSW of Whites City, New Mexico",earthquake,1.326839801,1.179866465,0.2,6,reviewed,tx,tx
2022-06-03T08:29:10.713Z,31.61824019,-103.9656135,8.728076172,2.3,ml,13,88,0.112538005,0.2,tx,tx2022kueu,2022-06-03T19:15:27.173Z,"36 km WSW of Mentone, Texas",earthquake,1.99369855,2.628660038,0.1,7,reviewed,tx,tx
2022-06-03T08:20:44.000Z,19.4095,-155.4151667,6.19,2.21,md,45,33,,0.11,hv,hv73032187,2022-06-03T23:43:30.930Z,"19 km W of Volcano, Hawaii",earthquake,0.23,0.68,0.178674474,18,reviewed,hv,hv
2022-06-03T08:10:56.430Z,17.93583333,-66.936,8.49,2.1,md,6,235,,0.1,pr,pr71352133,2022-06-03T08:59:49.250Z,"4 km SW of Guánica, Puerto Rico",earthquake,0.7,1.17,0.138838405,5,reviewed,pr,pr
2022-06-03T07:32:40.080Z,35.8613333,-117.6955,8.38,1.24,ml,19,58,0.07715,0.14,ci,ci40032951,2022-06-03T15:17:45.750Z,"21km ESE of Little Lake, CA",earthquake,0.28,0.64,0.252,19,reviewed,ci,ci
2022-06-03T07:22:01.870Z,35.7456667,-117.5553333,7.54,0.98,ml,16,155,0.07788,0.1,ci,ci40032935,2022-06-03T19:11:08.083Z,"14km W of Searles Valley, CA",earthquake,0.25,0.67,0.208,7,reviewed,ci,ci
2022-06-03T07:13:35.960Z,54.56816667,-163.3161667,7.8,1.67,ml,5,275,,0.24,av,av91061328,2022-06-03T23:49:38.680Z,"32 km S of False Pass, Alaska",earthquake,1.39,1.16,0.453672561,5,reviewed,av,av
2022-06-03T07:07:03.156Z,-17.659,-178.823,544.4,4.7,mb,,111,2.979,0.44,us,us7000hekw,2022-06-03T07:25:22.040Z,Fiji region,earthquake,12.5,8.6,0.077,51,reviewed,us,us
2022-06-03T07:04:15.730Z,19.4775,-155.4175,5.41,2.04,md,46,49,,0.14,hv,hv73032142,2022-06-03T23:57:28.740Z,"19 km WNW of Volcano, Hawaii",earthquake,0.24,0.66,0.149381951,17,reviewed,hv,hv
2022-06-03T07:03:35.347Z,26.8038,126.4208,10,5.6,mww,,40,1.655,0.85,us,us7000heku,2022-06-03T16:34:19.546Z,"141 km WNW of Naha, Japan",earthquake,4.2,1.8,0.042,54,reviewed,us,us
2022-06-03T06:40:57.211Z,31.60321903,-103.9916367,9.936352539,2.2,ml,20,60,0.078265838,0.3,tx,tx2022kubg,2022-06-03T21:37:05.299Z,"37 km NNW of Toyah, Texas",earthquake,0.976077217,1.063371732,0.2,12,reviewed,tx,tx
2022-06-03T06:37:29.159Z,31.60802749,-103.9967693,9.345068359,2.5,ml,10,109,0.071943771,0.2,tx,tx2022kube,2022-06-03T20:36:00.242Z,"37 km NNW of Toyah, Texas",earthquake,1.168665381,1.22684098,0.2,7,reviewed,tx,tx
2022-06-03T06:34:31.616Z,31.62368937,-103.9860821,2.969482422,3.1,ml,13,63,0.273258683,0.2,tx,tx2022kuaz,2022-06-03T17:29:50.113Z,"37 km WSW of Mentone, Texas",earthquake,1.420829795,3.689359227,0.1,7,reviewed,tx,tx
2022-06-03T06:34:15.081Z,24.8905,126.8918,10,4.7,mb,,89,2.302,0.51,us,us7000hekl,2022-06-03T06:57:29.040Z,"157 km SSW of Itoman, Japan",earthquake,7.7,1.9,0.07,61,reviewed,us,us
2022-06-03T06:30:38.580Z,19.4501667,-155.6244965,-0.230000004,1.85,ml,19,104,,0.319999993,hv,hv73032097,2022-06-03T06:36:09.640Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.61,0.910000026,3.63,8,automatic,hv,hv
2022-06-03T06:30:33.408Z,58.0313,-153.715,60.6,2.4,ml,,,,0.58,ak,ak02272sijpz,2022-06-03T07:02:20.040Z,"47 km W of Aleneva, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-06-03T06:24:57.524Z,-2.0799,-80.9852,19.44,5.2,mww,,147,1.722,0.89,us,us7000hekd,2022-06-03T13:16:32.268Z,"15 km NNW of Salinas, Ecuador",earthquake,7.5,3.9,0.098,10,reviewed,us,us
2022-06-03T06:18:51.750Z,17.9445,-66.92866667,11.73,2.45,md,7,226,,0.07,pr,pr71352123,2022-06-03T06:56:29.810Z,"3 km SW of Guánica, Puerto Rico",earthquake,0.81,0.45,0.127487024,6,reviewed,pr,pr
2022-06-03T06:15:26.470Z,59.3158,-152.4388,96.1,1.2,ml,,,,0.36,ak,ak02272sfbgn,2022-06-03T06:17:58.032Z,"29 km W of Nanwalek, Alaska",earthquake,,1.3,,,automatic,ak,ak
2022-06-03T06:08:05.250Z,39.4246667,-110.2805,-3.47,1.36,ml,6,205,0.03455,0.09,uu,uu60500362,2022-06-03T15:16:02.210Z,"16 km SSE of Sunnyside, Utah",earthquake,1.6,2.99,0.136,3,reviewed,uu,uu
2022-06-03T06:05:13.470Z,-23.9229,-179.8634,516.14,4.9,mb,,65,5.594,0.59,us,us7000heka,2022-06-03T06:24:42.040Z,south of the Fiji Islands,earthquake,7.6,6.6,0.034,275,reviewed,us,us
2022-06-03T06:04:45.048Z,62.7548,-150.6296,62.5,2.4,ml,,,,0.72,ak,ak02272sczyk,2022-06-03T06:28:55.040Z,"29 km NNE of Petersville, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-06-03T06:02:09.906Z,51.9365,178.3949,13.8,1.9,ml,,,,0.24,ak,ak02272sci1q,2022-06-03T17:08:50.283Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2022-06-03T05:54:35.670Z,39.369,-123.4135,1.22,1.52,md,14,112,0.05856,0.07,nc,nc73740196,2022-06-04T01:31:16.026Z,"7km SW of Willits, CA",earthquake,0.34,0.87,0.118,12,reviewed,nc,nc
2022-06-03T05:52:46.370Z,59.9873,-151.8828,73.9,1.7,ml,,,,0.74,ak,ak02272s1uwy,2022-06-03T06:04:39.263Z,"9 km WNW of Happy Valley, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-06-03T05:51:07.538Z,59.8937,-152.8232,105.3,1.6,ml,,,,0.44,ak,ak02272s1k1d,2022-06-03T05:55:44.234Z,"57 km WNW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-06-03T05:45:37.848Z,38.1983,-117.8775,2.4,1.7,ml,20,108.88,0.084,0.247,nn,nn00840228,2022-06-03T05:50:53.857Z,Nevada,earthquake,,0.7,0.39,10,automatic,nn,nn
2022-06-03T05:41:43.510Z,33.8526667,-117.6563333,10.7,0.95,ml,38,73,0.06233,0.14,ci,ci40032911,2022-06-03T19:03:16.510Z,"8km WSW of Corona, CA",earthquake,0.18,0.27,0.131,21,reviewed,ci,ci
2022-06-03T05:39:50.286Z,63.0636,-150.3996,105.8,1.9,ml,,,,0.45,ak,ak02272rz2uh,2022-06-03T05:49:10.433Z,"65 km NNE of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-06-03T05:34:28.084Z,61.2196,-147.5645,18.6,1.4,ml,,,,0.55,ak,ak02272rxyl4,2022-06-03T05:46:25.435Z,"62 km NW of Tatitlek, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-06-03T05:30:46.110Z,19.4476,-67.753,30,3.69,md,10,235,1.1715,0.47,pr,pr2022154001,2022-06-03T06:50:31.379Z,"117 km NE of Punta Cana, Dominican Republic",earthquake,3.18,26,0.04,2,reviewed,pr,pr
2022-06-03T05:24:55.329Z,58.6709,-153.7926,81.3,2.1,ml,,,,0.78,ak,ak02272rvvj0,2022-06-03T05:28:05.249Z,"85 km NW of Aleneva, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-06-03T05:24:41.291Z,59.9834,-153.4174,125.1,2.2,ml,,,,0.68,ak,ak02272rvudk,2022-06-03T05:37:17.012Z,"44 km ENE of Pedro Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-06-03T05:19:17.060Z,33.8388333,-118.4638333,13.87,1.86,ml,46,127,0.1073,0.22,ci,ci40032903,2022-06-03T20:44:24.788Z,"6km WSW of Hermosa Beach, CA",earthquake,0.35,0.42,0.151,23,reviewed,ci,ci
2022-06-03T05:16:23.540Z,33.6685,-117.3575,7.91,1.15,ml,46,52,0.02711,0.22,ci,ci40032895,2022-06-03T18:49:31.699Z,"3km W of Lake Elsinore, CA",earthquake,0.3,0.7,0.204,20,reviewed,ci,ci
2022-06-03T04:57:44.540Z,36.0141667,-117.8138333,2.05,1.09,ml,13,78,0.03187,0.07,ci,ci40032879,2022-06-03T16:01:49.997Z,"12km NE of Little Lake, CA",earthquake,0.12,0.1,0.128,3,reviewed,ci,ci
2022-06-03T04:56:20.130Z,52.0805,-174.3616667,4,2.15,ml,10,222,,0.12,av,av91583891,2022-06-03T22:44:12.720Z,"16 km SW of Atka, Alaska",earthquake,0.73,1.57,0.398682572,11,reviewed,av,av
2022-06-03T04:49:11.400Z,18.97450066,-155.425827,32.36999893,1.89999998,md,37,231,,0.129999995,hv,hv73032037,2022-06-03T04:52:26.370Z,"19 km ESE of Naalehu, Hawaii",earthquake,0.78,1.07000005,2.01999998,4,automatic,hv,hv
2022-06-03T04:44:34.980Z,54.577,-163.0486667,9.49,1.73,ml,8,215,,0.24,av,av91061283,2022-06-03T22:31:56.900Z,"Unimak Island region, Alaska",earthquake,1.03,1.71,0.220503204,8,reviewed,av,av
2022-06-03T04:39:08.460Z,51.93133333,178.3225,4.64,1.48,ml,4,343,,0.14,av,av91061318,2022-06-03T23:19:23.890Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.15,4.71,0.232532435,4,reviewed,av,av
2022-06-03T04:38:09.514Z,65.7179,-145.1762,0,2.3,ml,,,,0.77,ak,ak02272rdcf8,2022-06-03T05:02:55.624Z,"23 km NW of Central, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-06-03T04:31:04.440Z,54.58433333,-163.3073333,11.98,1.3,ml,8,207,,0.19,av,av91061278,2022-06-03T22:28:10.230Z,"30 km SSE of False Pass, Alaska",earthquake,1.07,0.86,0.339559769,8,reviewed,av,av
2022-06-03T04:28:27.520Z,52.0355,178.3325,9.55,1.42,ml,4,350,,0.12,av,av91061308,2022-06-03T23:10:21.390Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.02,2.43,0.262786171,4,reviewed,av,av
2022-06-03T04:26:33.400Z,51.9205,178.3041667,1.67,2.25,ml,6,343,,0.07,av,av91061303,2022-06-03T23:06:35.540Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,1.27,1.73,0.262769727,6,reviewed,av,av
2022-06-03T04:25:28.423Z,61.623,-148.1366,24.3,1.3,ml,,,,0.42,ak,ak02272ralk8,2022-06-03T04:39:35.854Z,"25 km SE of Chickaloon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-06-03T04:24:22.880Z,51.95266667,178.4021667,18.65,1.25,ml,4,335,,0.23,av,av91061298,2022-06-03T23:00:17.760Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,6.24,1.87,0.160289541,4,reviewed,av,av
2022-06-03T04:04:03.700Z,36.0995,-97.83866667,6.02,1.24,ml,95,34,0.120576339,0.25,ok,ok2022ktwa,2022-06-03T12:43:49.469Z,"5 km ESE of Hennessey, Oklahoma",earthquake,,0.5,0.26,39,reviewed,ok,ok
2022-06-03T03:47:23.980Z,17.98883333,-67.0095,10.34,2.07,md,5,144,,0.06,pr,pr71352093,2022-06-03T04:53:40.670Z,"4 km ENE of La Parguera, Puerto Rico",earthquake,0.5,0.78,0.016862493,5,reviewed,pr,pr
2022-06-03T03:38:03.377Z,64.6452,-149.0687,12.2,1.2,ml,,,,1.33,ak,ak02272qrwbl,2022-06-03T03:41:00.029Z,"5 km NNE of Four Mile Road, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-06-03T03:28:18.230Z,38.5086,-119.5103,5.7,1.1,ml,13,173.49,0.057,0.1477,nn,nn00840220,2022-06-03T03:31:40.128Z,"3 km WSW of Walker, California",earthquake,,0.6,0.14,7,automatic,nn,nn
2022-06-03T03:16:43.778Z,39.3959,-119.8008,11.1,1.1,ml,15,77.16,0.028,0.1162,nn,nn00840216,2022-06-03T03:19:41.705Z,"14 km S of Reno, Nevada",earthquake,,0.5,0.28,11,automatic,nn,nn
2022-06-03T03:14:24.180Z,39.4318333,-110.309,-1.37,1.26,ml,9,194,0.01467,0.14,uu,uu60500347,2022-06-03T15:07:40.480Z,"14 km SSE of Sunnyside, Utah",earthquake,1.17,0.65,0.205,4,reviewed,uu,uu
2022-06-03T02:54:30.717Z,64.5619,-147.1184,6.2,1.3,ml,,,,0.74,ak,ak02272q9yan,2022-06-03T02:56:15.783Z,"11 km WNW of Salcha, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-06-03T02:48:08.570Z,45.2862,150.0338,86.78,4.3,mb,,132,5.431,0.91,us,us7000heje,2022-06-03T03:14:05.040Z,"169 km E of Kuril?�sk, Russia",earthquake,11.8,4.6,0.101,30,reviewed,us,us
2022-06-03T02:28:04.560Z,47.66466667,-122.1108333,3.52,1.43,ml,24,53,0.007655,0.41,uw,uw61847381,2022-06-03T20:11:21.600Z,"1 km SE of Redmond, Washington",earthquake,0.42,0.36,0.203447783,12,reviewed,uw,uw
2022-06-03T02:14:03.440Z,35.6866667,-117.4786667,8.61,1.45,ml,26,87,0.1008,0.13,ci,ci40032847,2022-06-03T18:01:18.711Z,"11km SW of Searles Valley, CA",earthquake,0.17,0.56,0.16,19,reviewed,ci,ci
2022-06-03T01:46:15.480Z,36.8541667,-113.561,10.97,2.23,ml,12,167,0.2989,0.19,uu,uu60500342,2022-06-03T15:05:04.570Z,"27 km S of Saint George, Utah",earthquake,0.85,1.75,0.133,9,reviewed,uu,uu
2022-06-03T01:41:06.911Z,62.9877,-151.5649,0,1.4,ml,,,,0.65,ak,ak02272plok0,2022-06-03T01:51:43.821Z,"62 km S of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-06-03T01:37:45.320Z,17.50183333,-67.823,42.37,2.93,md,10,241,,0.21,pr,pr71352088,2022-06-03T03:14:22.230Z,"85 km SW of Pole Ojea, Puerto Rico",earthquake,1.58,5.82,0.067339491,5,reviewed,pr,pr
2022-06-03T01:01:17.890Z,59.9833,-159.0865,29.2,2.3,ml,,,,0.7,ak,ak02272pd4r1,2022-06-03T01:03:46.868Z,"83 km NNW of Aleknagik, Alaska",earthquake,,13.4,,,automatic,ak,ak
2022-06-03T00:59:09.478Z,61.366,-150.7588,45.6,2.4,ml,,,,0.56,ak,ak02272p4404,2022-06-03T01:11:49.040Z,"23 km SSW of Susitna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-06-03T00:39:16.235Z,-23.6522,-175.1827,10,4.6,mb,,117,6.101,1.13,us,us7000hej3,2022-06-03T01:05:04.040Z,"257 km S of ?�Ohonua, Tonga",earthquake,7.7,1.9,0.152,13,reviewed,us,us
2022-06-03T00:29:03.910Z,19.4265,-65.0761,43,3.57,md,9,313,1.1378,0.36,pr,pr2022154000,2022-06-03T01:23:49.553Z,"121 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.07,19.01,0.08,6,reviewed,pr,pr
2022-06-03T00:12:56.360Z,38.8158333,-122.805,1.96,1.31,md,11,73,0.01091,0.06,nc,nc73740161,2022-06-03T16:33:15.782Z,"6km NW of The Geysers, CA",earthquake,0.31,0.38,0.135,11,reviewed,nc,nc
2022-06-03T00:09:46.254Z,38.187,-117.7799,3.6,1.3,ml,12,203.05,0.124,0.0671,nn,nn00840209,2022-06-03T00:13:48.077Z,"36 km SE of Mina, Nevada",earthquake,,1.9,0.17,7,automatic,nn,nn
2022-06-02T23:57:45.790Z,33.3401667,-115.7896667,2.95,1.68,ml,39,72,0.05587,0.13,ci,ci40032823,2022-06-03T17:54:47.890Z,"5km WSW of Bombay Beach, CA",earthquake,0.22,0.57,0.159,24,reviewed,ci,ci
2022-06-02T23:54:39.706Z,64.5618,-149.5056,1.4,1.2,ml,,,,0.97,ak,ak02271f8q76,2022-06-03T00:28:35.900Z,"19 km WSW of Four Mile Road, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-06-02T23:47:14.560Z,19.38983333,-155.4741667,7.63,2.29,ml,46,33,,0.11,hv,hv73031797,2022-06-03T00:47:01.640Z,"20 km N of P?hala, Hawaii",earthquake,0.24,0.45,0.138582178,16,reviewed,hv,hv
2022-06-02T23:46:55.280Z,36.3995,-98.9,0,1.24,ml,14,158,0.084583402,0.2,ok,ok2022ktnn,2022-06-03T14:50:22.765Z,"14 km ESE of Quinlan, Oklahoma",quarry blast,,0.3,0.21,4,reviewed,ok,ok
2022-06-02T23:39:34.820Z,19.2064991,-155.4203339,32.84000015,2.2,ml,38,145,,0.140000001,hv,hv73031792,2022-06-02T23:45:04.710Z,"6 km E of P?hala, Hawaii",earthquake,0.6,0.689999998,0.05,3,automatic,hv,hv
2022-06-02T23:32:21.966Z,-17.9483,-178.1542,598.09,4.3,mb,,115,3.618,0.84,us,us7000heik,2022-06-02T23:59:16.040Z,"268 km E of Levuka, Fiji",earthquake,13.5,7.2,0.039,184,reviewed,us,us
2022-06-02T23:26:03.744Z,52.3887,-170.0226,42.88,5.1,mww,,120,1.638,0.94,us,us7000heii,2022-06-03T23:36:12.162Z,"99 km SW of Nikolski, Alaska",earthquake,7.6,5.4,0.047,44,reviewed,us,us
2022-06-02T23:13:23.160Z,31.60837837,-103.9593844,11.32458496,2.1,ml,36,61,0.09107454,0.3,tx,tx2022ktml,2022-06-03T11:30:06.556Z,"35 km WSW of Mentone, Texas",earthquake,1.098004168,1.129484377,0.3,26,reviewed,tx,tx
2022-06-02T23:07:51.036Z,64.9774,-147.4099,3.2,1.1,ml,,,,1,ak,ak02271eyof3,2022-06-02T23:13:03.758Z,"10 km ENE of Fox, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-06-02T23:02:29.706Z,31.6200512,-103.9742294,9.036572266,2.5,ml,11,75,0.12790606,0.2,tx,tx2022ktmb,2022-06-03T18:40:49.145Z,"36 km WSW of Mentone, Texas",earthquake,1.274051847,2.450661812,0.1,6,reviewed,tx,tx
2022-06-02T22:57:42.580Z,17.92,-66.91266667,9.16,2.15,md,3,262,,0.03,pr,pr71352073,2022-06-02T23:13:23.440Z,"5 km S of Guánica, Puerto Rico",earthquake,2.27,2.18,0.121657291,3,reviewed,pr,pr
2022-06-02T22:49:07.967Z,38.168,-117.8304,8.9,1.1,ml,16,114.25,0.106,0.1343,nn,nn00840200,2022-06-03T02:39:32.774Z,"34 km SE of Mina, Nevada",earthquake,,2.7,0.37,5,reviewed,nn,nn
2022-06-02T22:42:45.670Z,34.0155,-117.2333333,10.17,1.06,ml,27,114,0.0883,0.15,ci,ci40032775,2022-06-03T17:45:50.760Z,"4km SE of Loma Linda, CA",earthquake,0.27,0.51,0.216,24,reviewed,ci,ci
2022-06-02T22:40:29.119Z,23.2756,95.9523,10,4.2,mb,,89,2.689,0.51,us,us7000hei4,2022-06-03T14:28:54.797Z,"69 km NW of Mogok, Myanmar",earthquake,6.6,1.9,0.106,25,reviewed,us,us
2022-06-02T22:22:18.541Z,11.6432,-87.3546,39.72,4.3,mb,,184,1.088,0.68,us,us7000hei1,2022-06-02T22:43:02.040Z,"92 km W of Masachapa, Nicaragua",earthquake,7.5,5.1,0.063,72,reviewed,us,us
2022-06-02T21:56:48.573Z,38.1731,-117.9666,2.1,1,ml,13,144.46,0.03,0.1311,nn,nn00840191,2022-06-03T02:39:24.988Z,"27 km SSE of Mina, Nevada",earthquake,,1,0.43,3,reviewed,nn,nn
2022-06-02T21:56:12.100Z,19.22050095,-155.3828278,30.76000023,1.90999997,md,27,162,,0.129999995,hv,hv73031697,2022-06-02T21:59:17.830Z,"10 km E of P?hala, Hawaii",earthquake,0.68,1.22000003,0.949999988,3,automatic,hv,hv
2022-06-02T21:54:21.588Z,63.1002,-150.8278,119.8,3.5,ml,,,,0.53,ak,ak02271e1tit,2022-06-02T22:20:21.040Z,"66 km SE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-06-02T21:49:45.410Z,37.1961667,-118.242,13.28,2.24,md,24,193,0.04751,0.05,nc,nc73740146,2022-06-03T03:17:23.204Z,"6km NE of Big Pine, CA",earthquake,0.6,0.27,0.101,31,reviewed,nc,nc
2022-06-02T21:41:52.255Z,55.3702,-156.9571,82.8,5.1,mb,,,,0.56,ak,ak02271dz3na,2022-06-03T00:08:20.040Z,"137 km SE of Chignik, Alaska",earthquake,,3.9,,,reviewed,ak,ak
2022-06-02T21:40:51.880Z,35.24416667,-97.8035,7.49,1.35,ml,29,70,0.039592231,0.31,ok,ok2022ktjj,2022-06-03T14:37:29.334Z,"5 km S of Tuttle, Oklahoma",earthquake,,0.6,0.21,5,reviewed,ok,ok
2022-06-02T21:32:39.038Z,57.8688,-156.1413,136.3,1.9,ml,,,,0.54,ak,ak02271dx567,2022-06-02T21:36:44.082Z,"82 km ESE of Egegik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-06-02T21:31:15.320Z,35.112,-95.53,7.22,1.2,ml,49,88,0.10257987,0.32,ok,ok2022ktjb,2022-06-03T14:19:47.614Z,"12 km E of Crowder, Oklahoma",earthquake,,0.9,0.27,4,reviewed,ok,ok
2022-06-02T21:25:14.352Z,21.3236,-45.8181,10,4.9,mb,,73,15.988,0.86,us,us7000hehq,2022-06-02T21:42:14.040Z,northern Mid-Atlantic Ridge,earthquake,8.2,1.8,0.048,137,reviewed,us,us
2022-06-02T21:24:37.995Z,38.1857,-117.8812,4.8,1.3,ml,16,142.82,0.077,0.1284,nn,nn00840181,2022-06-03T02:39:22.168Z,"30 km SE of Mina, Nevada",earthquake,,3.5,0.42,4,reviewed,nn,nn
2022-06-02T21:10:25.830Z,44.72033333,-117.7563333,9.61,1.7,ml,3,225,0.3468,0.01,uw,uw61847076,2022-06-03T20:52:18.560Z,"8 km SE of Baker City, Oregon",earthquake,2.06,6.02,0.098252489,2,reviewed,uw,uw
2022-06-02T21:07:35.770Z,46.542,-122.2678333,9.9,1.03,ml,19,109,0.09609,0.1,uw,uw61847071,2022-06-03T16:39:23.660Z,"1 km SSE of Morton, Washington",earthquake,0.35,1.16,0.18308667,11,reviewed,uw,uw
2022-06-02T21:06:54.710Z,35.4515,-120.8668333,-0.14,1.74,md,26,56,0.01257,0.06,nc,nc73740136,2022-06-03T03:43:14.347Z,"2km ENE of Cayucos, CA",earthquake,0.17,0.44,0.123,14,reviewed,nc,nc
2022-06-02T21:06:01.722Z,17.2381,-99.6992,49.34,4.7,mb,,152,1.128,0.95,us,us7000hehd,2022-06-03T02:18:30.145Z,"11 km SSW of Coacoyulillo, Mexico",earthquake,7.5,6.4,0.028,392,reviewed,us,us
2022-06-02T21:02:42.702Z,62.0314,-150.5985,44.3,1.9,ml,,,,0.64,ak,ak02271dqpze,2022-06-02T21:34:21.330Z,"37 km SSW of Trapper Creek, Alaska",earthquake,,1.7,,,automatic,ak,ak
2022-06-02T20:57:23.698Z,38.1845,-117.8827,3.8,3.4,mw,24,39.31,0.076,0.1365,nn,nn00840175,2022-06-03T21:06:25.040Z,"30 km SE of Mina, Nevada",earthquake,,1.6,,,reviewed,nn,nn
2022-06-02T20:52:27.972Z,60.2961,-153.1289,135.2,1.3,ml,,,,0.73,ak,ak02271dfz1c,2022-06-02T21:00:54.465Z,"66 km E of Port Alsworth, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-06-02T20:45:26.293Z,52.7601,-175.5527,216.68,4,mb,,119,1,0.81,us,us7000heh3,2022-06-03T20:51:55.040Z,"111 km NW of Atka, Alaska",earthquake,13.5,8.4,0.062,71,reviewed,us,us
2022-06-02T20:32:11.182Z,11.7007,-87.221,51.82,4.6,mb,,156,0.98,0.9,us,us7000hegy,2022-06-03T20:38:40.040Z,"77 km W of Masachapa, Nicaragua",earthquake,6.9,9.7,0.038,202,reviewed,us,us
2022-06-02T20:13:23.840Z,36.8138333,-121.537,6.38,1.15,md,23,67,0.0273,0.1,nc,nc73740126,2022-06-03T04:11:22.502Z,"4km S of San Juan Bautista, CA",earthquake,0.29,0.45,0.204,18,reviewed,nc,nc
2022-06-02T20:11:28.650Z,19.27566667,-155.0331667,44.46,2.64,ml,51,213,,0.12,hv,hv73031597,2022-06-03T20:24:34.040Z,"23 km SSE of Fern Forest, Hawaii",earthquake,0.66,0.43,0.197663034,21,reviewed,hv,hv
2022-06-02T20:00:44.900Z,19.1293335,-155.4773407,31.27000046,1.70000005,md,22,174,,0.170000002,hv,hv73031587,2022-06-02T20:04:09.490Z,"8 km S of P?hala, Hawaii",earthquake,0.73,1.60000002,0.389999986,5,automatic,hv,hv
2022-06-02T20:00:32.370Z,35.9096667,-117.6895,6.71,0.98,ml,16,62,0.04964,0.1,ci,ci40032679,2022-06-02T22:04:38.446Z,"20km E of Little Lake, CA",earthquake,0.19,0.43,0.085,4,reviewed,ci,ci
2022-06-02T19:49:57.107Z,21.3556,-45.7806,10,5.1,mb,,73,16.032,0.97,us,us7000hegl,2022-06-02T20:05:42.040Z,northern Mid-Atlantic Ridge,earthquake,8.1,1.8,0.045,160,reviewed,us,us
2022-06-02T19:44:36.881Z,-20.8548,-178.3767,568.29,4.3,mb,,137,4.576,0.75,us,us7000hegi,2022-06-03T20:18:53.040Z,Fiji region,earthquake,14.6,9,0.086,38,reviewed,us,us
2022-06-02T19:37:38.230Z,35.4053333,-118.4575,1.89,1.23,ml,28,54,0.1177,0.16,ci,ci40032671,2022-06-02T21:50:10.961Z,"21km S of Bodfish, CA",earthquake,0.22,0.45,0.08,9,reviewed,ci,ci
2022-06-02T19:33:53.474Z,25.028,60.8966,10,4.6,mb,,97,4.258,1.26,us,us7000hega,2022-06-03T20:11:35.040Z,"38 km SE of Chabahar, Iran",earthquake,7.3,1.9,0.064,73,reviewed,us,us
